unitstotal,year built,construction status,number of buildings,occupancy,landuse,bldgdepth,lottype,bsmtcode,lotarea_log,bldgarea_log,numfloors_log,assessland_log,largest property use type - gross floor area (ft²)_log,property gfa - self-reported (ft²)_log,postal code_log,comarea_log,resarea_log,builtfar_log,residfar_log,commfar_log,facilfar_log,site energy use (kbtu)_log
39.0,1940,existing,1.0,100.0,2.0,75.0,3.0,2.0,8.888894669371593,10.36960865451764,1.791759469228055,10.313973369101156,10.36960865451764,10.36960865451764,9.254644297532707,9.999500033329732e-05,10.36960865451764,1.6863989535702288,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.162098838159002
38.0,1940,existing,1.0,80.0,3.0,82.0,5.0,2.0,8.823058934301647,10.515993929932415,1.9459101490553132,10.236417809461043,10.515993929932415,10.515993929932415,9.254644297532707,9.999500033329732e-05,10.515993929932415,1.8625285401162623,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,13.09568197347886
58.0,2020,existing,1.0,100.0,3.0,0.0,3.0,0.0,9.718723014091033,10.940348543259887,1.9459101490553132,12.321858131857114,10.940348543259887,10.940348543259887,9.254644297532707,9.999500033329732e-05,10.940348543259887,1.4793292270870801,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.836671877501132
49.0,2020,existing,1.0,100.0,3.0,70.0,5.0,0.0,8.922791623969637,10.353352247940977,1.9459101490553132,11.758229645621093,10.357901542376156,10.357901542376156,9.254644297532707,8.638702608813434,10.154907530801994,1.6448050562713916,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.212436712757254
120.0,2020,existing,1.0,100.0,3.0,90.0,5.0,0.0,10.225607282932941,11.69918094041618,2.302585092994046,11.926365356462313,11.69918094041618,11.69918094041618,9.254644297532707,9.999500033329732e-05,11.69918094041618,1.6789639750827108,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.95596384651797
37.0,1940,existing,1.0,100.0,3.0,102.0,5.0,2.0,9.050758302151717,10.714817688773783,1.9459101490553132,10.426765325491356,10.714817688773783,10.714817688773783,9.254644297532707,9.999500033329732e-05,10.714817688773783,1.8373699804801074,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.00160030943159
53.0,1940,existing,1.0,100.0,3.0,77.0,5.0,0.0,9.680406499268875,11.091772950417356,1.9459101490553132,13.056225711649638,11.187084515417675,11.187084515417675,9.338997404184445,9.999500033329732e-05,11.091772950417356,1.62924053973028,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.388812686753178
84.0,1940,existing,1.0,100.0,3.0,105.0,3.0,0.0,10.043292972227004,11.531325147815592,1.9459101490553132,12.970961250176652,11.580116714510552,11.580116714510552,9.338997404184445,9.999500033329732e-05,11.531325147815592,1.691939133945844,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.956363282628423
108.0,1940,existing,1.0,100.0,3.0,75.0,5.0,0.0,10.308985993422082,11.628893521214161,1.9459101490553132,13.232116033476537,11.67768538157962,11.67768538157962,9.338997404184445,9.999500033329732e-05,11.628893521214161,1.556037135706985,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.851368979012788
50.0,1940,existing,1.0,100.0,3.0,115.0,5.0,2.0,9.433563920090563,10.839600519357369,1.9459101490553132,11.855457873030824,10.839600519357369,10.839600519357369,9.254644297532707,9.999500033329732e-05,10.839600519357369,1.6253112615903906,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.542977378047985
131.0,1940,existing,1.0,100.0,3.0,161.5,3.0,2.0,10.527204265878074,12.110117757946444,1.9459101490553132,12.142339133619044,12.110117757946444,12.110117757946444,9.254644297532707,7.244941546337007,12.10238295548773,1.7698546338400052,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,16.599532663019534
58.0,1940,existing,1.0,100.0,3.0,139.0,3.0,2.0,9.638675294175094,10.9865800295462,1.791759469228055,11.085996650738002,11.002116507732017,11.130214506480655,9.254644297532707,9.999500033329732e-05,10.9865800295462,1.5789787049493917,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.449518226661729
52.0,1940,existing,1.0,100.0,3.0,106.0,5.0,2.0,9.524201756211266,10.955025703818272,1.791759469228055,10.879951039444416,11.137344348942108,11.137344348942108,9.254644297532707,9.999500033329732e-05,10.955025703818272,1.6448050562713916,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.519037304663788
44.0,1940,existing,1.0,100.0,2.0,107.0,5.0,2.0,9.296518068217235,10.566793891085052,1.791759469228055,11.268315653289422,10.567051430554399,10.567051430554399,9.254644297532707,9.999500033329732e-05,10.566793891085052,1.5173226235262949,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.004099159962102
61.0,1940,existing,1.0,100.0,4.0,110.0,3.0,1.0,9.515616752828915,10.787172444661369,1.791759469228055,11.014538821972666,10.787172444661369,10.787172444661369,9.254644297532707,7.407924322559599,10.752526753053047,1.5195132049061133,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.119649519909482
54.0,1940,existing,1.0,100.0,4.0,90.0,3.0,0.0,9.52617248784431,10.990381448250039,1.9459101490553132,11.279744203985432,10.990212802809813,10.990212802809813,9.254644297532707,6.90875477931522,10.97337452485014,1.6714733033535532,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.569074762323089
59.0,1940,existing,1.0,100.0,3.0,94.0,3.0,1.0,9.249657234353133,10.94024216782542,1.9459101490553132,10.641870970494749,10.94024216782542,10.94024216782542,9.254644297532707,8.294299608857235,10.866680954096502,1.8594181177018698,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.522622544909822
48.0,1920,existing,1.0,100.0,4.0,137.0,3.0,2.0,9.28702359674714,10.704389879336146,1.791759469228055,10.809748150372926,10.704614316001061,10.704614316001061,9.254644297532707,7.844240718141811,10.645448706505872,1.6351056591826783,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.36780277883044
75.0,2000,existing,1.0,100.0,3.0,56.0,5.0,2.0,9.838842359042596,10.909344727769327,2.0794415416798357,11.361532645414634,10.909344727769327,10.909344727769327,9.254644297532707,9.999500033329732e-05,10.909344727769327,1.366091653802371,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.297088598537359
44.0,1940,existing,1.0,100.0,2.0,102.0,5.0,1.0,9.350189267092581,10.839600519357369,1.791759469228055,10.734242182303689,10.839600519357369,10.839600519357369,9.254644297532707,6.90875477931522,10.819798284210286,1.691939133945844,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.931405569608714
82.0,1940,existing,1.0,100.0,4.0,78.0,3.0,2.0,9.575052927597383,11.29703057849193,2.1972245773362196,11.484536278461452,11.32649949659118,11.33624795056136,9.254644297532707,6.90875477931522,11.284543215607817,1.8870696490323797,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.437482826118393
80.0,1940,existing,1.0,100.0,3.0,87.0,5.0,2.0,9.924074186144516,11.48247656671073,1.9459101490553132,11.832839946854502,11.48247656671073,11.48247656671073,9.254644297532707,9.999500033329732e-05,11.48247656671073,1.749199854809259,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.823579586554608
59.0,1940,existing,1.0,90.0,3.0,79.0,5.0,1.0,9.430920640887228,11.066497727453186,1.9459101490553132,10.827766295132466,11.146532020446472,11.146532020446472,9.254644297532707,9.999500033329732e-05,11.066497727453186,1.81319474994812,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.787458769486904
35.0,1940,existing,1.0,100.0,2.0,90.0,5.0,2.0,9.104312967330653,10.6121635347137,1.791759469228055,10.597908920973804,10.612040453245921,10.612040453245921,9.254644297532707,9.999500033329732e-05,10.6121635347137,1.7083778602890038,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.336465589459479
61.0,1940,existing,1.0,100.0,3.0,97.0,3.0,1.0,9.133891199812776,10.954850988603628,1.9459101490553132,10.743998145734295,10.954850988603628,10.954850988603628,9.254644297532707,9.999500033329732e-05,10.954850988603628,1.9712993830601329,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.90970644204029
35.0,1940,existing,1.0,90.0,3.0,88.0,5.0,1.0,9.210440366976517,10.648016773545576,1.9459101490553132,10.597908920973804,10.648016773545576,10.648016773545576,9.254644297532707,9.999500033329732e-05,10.648016773545576,1.6505798557652755,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.565364077349157
59.0,1940,existing,1.0,100.0,3.0,82.0,5.0,2.0,9.382274835883651,10.955898822303524,1.9459101490553132,11.291043617373028,10.955898822303524,10.955898822303524,9.254644297532707,9.999500033329732e-05,10.955898822303524,1.7613002617433464,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.400425095486499
67.0,1940,existing,1.0,100.0,3.0,93.67,5.0,1.0,9.490544554572004,10.885135220554911,1.9459101490553132,11.688985794459663,10.88494785639338,10.88494785639338,9.254644297532707,9.999500033329732e-05,10.885135220554911,1.6154199841116479,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.632170910775718
36.0,1960,existing,1.0,100.0,2.0,80.0,5.0,1.0,9.079092085366229,10.335302435967074,1.791759469228055,10.763229096719098,10.402958960463414,10.402958960463414,9.254644297532707,9.999500033329732e-05,10.335302435967074,1.506297153514587,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,13.103070664079919
41.0,1940,existing,1.0,90.0,3.0,87.0,5.0,2.0,9.210440366976517,10.708712636501424,1.9459101490553132,10.597908920973804,10.788741590624825,10.788741590624825,9.254644297532707,9.999500033329732e-05,10.708712636501424,1.6992786164338898,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.220932048675289
42.0,1940,existing,1.0,100.0,3.0,72.0,5.0,2.0,9.04793908261736,10.616461869895815,1.9459101490553132,10.961295207644392,10.616461869895815,10.616461869895815,9.254644297532707,9.999500033329732e-05,10.616461869895815,1.7578579175523736,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.33970587001888
37.0,1940,existing,1.0,100.0,3.0,71.0,3.0,1.0,8.824824939175638,10.401197541154744,2.1972245773362196,10.252417581902414,10.401197541154744,10.401197541154744,9.254644297532707,9.999500033329732e-05,10.401197541154744,1.7647307968401356,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.000763463232207
35.0,1940,existing,1.0,90.0,4.0,88.0,5.0,0.0,9.770013301136158,10.509659719081666,1.9459101490553132,11.190665750276072,10.604950064699787,10.604950064699787,9.254644297532707,6.983789965258135,10.479819978504239,1.1314021114911006,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.26363911495322
48.0,1940,existing,1.0,100.0,3.0,98.0,5.0,2.0,9.350189267092581,10.827766295132466,1.9459101490553132,10.734242182303689,10.827766295132466,10.827766295132466,9.254644297532707,9.999500033329732e-05,10.827766295132466,1.682688374173693,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.221199987849452
59.0,1940,existing,1.0,100.0,2.0,124.0,3.0,1.0,9.482350275033667,10.885584751364705,1.791759469228055,12.506180941677357,10.885584751364705,10.885584751364705,9.254644297532707,9.999500033329732e-05,10.885584751364705,1.623340817603092,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.520260777473164
39.0,1940,existing,1.0,100.0,2.0,80.0,5.0,0.0,9.15915233520675,10.373522431293592,1.6094379124341003,10.714439990727769,10.491301994830229,10.491301994830229,9.255504923930557,9.999500033329732e-05,10.373522431293592,1.4747630091074988,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,14.69701649304418
41.0,1940,existing,1.0,95.0,2.0,88.0,5.0,0.0,9.210440366976517,10.191557049929173,1.6094379124341003,12.522710182912336,10.191557049929173,10.191557049929173,9.338733586744581,9.999500033329732e-05,10.191557049929173,1.3001916620664788,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,14.641340464883378
39.0,1940,existing,1.0,95.0,2.0,88.0,5.0,2.0,9.210440366976517,10.191557049929173,1.6094379124341003,12.522710182912336,10.191557049929173,10.191557049929173,9.338733586744581,9.999500033329732e-05,10.191557049929173,1.3001916620664788,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,14.950269416368107
84.0,2020,existing,1.0,100.0,3.0,90.0,5.0,2.0,9.733647773244229,11.10914393884225,2.1972245773362196,11.981371632001096,11.10914393884225,11.10914393884225,9.255600503381046,9.999500033329732e-05,11.10914393884225,1.601405740736836,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.077803203079359
31.0,2000,existing,1.0,100.0,3.0,100.0,5.0,0.0,8.412054873292933,10.15979505022877,1.9459101490553132,10.609081944147828,10.15979505022877,10.15979505022877,9.255600503381046,6.68586094706836,10.128349626344303,1.9080599249242156,0.7419373447293773,9.999500033329732e-05,1.0986122886681098,14.98904965963489
1.0,2020,existing,1.0,100.0,10.0,60.0,3.0,0.0,9.421492310438014,10.446625465769365,1.3862943611198906,11.171856680390034,10.446712600348778,10.446712600348778,9.255504923930557,10.446625465769365,9.999500033329732e-05,1.332366019094335,0.7419373447293773,9.999500033329732e-05,1.0986122886681098,11.70267767925471
46.0,1940,existing,1.0,100.0,2.0,86.0,3.0,0.0,9.167641617443067,10.64877641749902,1.791759469228055,10.7243901015638,10.64877641749902,10.64877641749902,9.255504923930557,9.999500033329732e-05,10.64877641749902,1.6863989535702288,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,14.37805451177736
47.0,1940,existing,1.0,95.0,3.0,115.0,3.0,2.0,9.350189267092581,10.815790343132422,1.9459101490553132,12.170709681684146,10.815790343132422,10.815790343132422,9.338997404184445,9.999500033329732e-05,10.815790343132422,1.673351238177753,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.422099776720682
55.0,1940,existing,1.0,100.0,3.0,115.0,3.0,2.0,9.350189267092581,10.862052024637613,1.9459101490553132,12.189185863023736,10.862052024637613,10.862052024637613,9.338997404184445,9.999500033329732e-05,10.862052024637613,1.7119945007591924,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.675708453950941
72.0,1960,existing,1.0,85.0,3.0,71.0,3.0,1.0,9.952325334619427,10.998409707695338,1.9459101490553132,12.7022951610422,10.998409707695338,10.998409707695338,9.338997404184445,9.999500033329732e-05,10.998409707695338,1.3480731482996928,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.445528031097737
48.0,1940,existing,1.0,100.0,3.0,99.0,3.0,0.0,9.350189267092581,10.885584751364705,1.9459101490553132,11.970040137327633,10.953242174756578,10.953242174756578,9.338997404184445,9.999500033329732e-05,10.885584751364705,1.7298840655099674,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.438403721144443
50.0,1960,existing,1.0,100.0,3.0,85.0,3.0,0.0,9.350189267092581,10.837637848711049,1.9459101490553132,11.958578766789342,10.857093336791094,10.857093336791094,9.338997404184445,7.601402334583733,10.797553125151618,1.691939133945844,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.852402289081038
159.0,1980,existing,1.0,100.0,3.0,89.0,5.0,1.0,10.085850775128717,11.98650394680944,2.302585092994046,13.381647518543097,11.995357787034976,11.995357787034976,9.338997404184445,8.764209507142004,11.945830627503783,2.0399207835175526,1.2325602611778486,1.4816045409242156,1.7578579175523736,16.41790154695146
59.0,1960,existing,1.0,100.0,3.0,79.0,5.0,0.0,9.622847294873393,10.97303141870689,1.9459101490553132,12.18689492294037,11.040695358963601,11.040695358963601,9.339436945310593,9.999500033329732e-05,10.97303141870689,1.5810384379124023,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.291143508928736
52.0,1940,existing,1.0,100.0,3.0,0.0,5.0,5.0,9.680406499268875,10.906487949222704,1.9459101490553132,12.793864865972417,11.098681939050481,11.098681939050481,9.338997404184445,9.999500033329732e-05,10.906487949222704,1.4838746894587547,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.57970987797918
59.0,1960,existing,1.0,100.0,3.0,79.0,5.0,0.0,9.622847294873393,10.97303141870689,1.9459101490553132,12.18689492294037,11.040695358963601,11.040695358963601,9.339436945310593,9.999500033329732e-05,10.97303141870689,1.5810384379124023,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.257027990523245
4.0,2020,existing,1.0,100.0,2.0,65.6,0.0,5.0,7.824445930877619,9.056139690898883,1.791759469228055,13.017005083966255,9.516795129751248,9.516795129751248,9.211639527707803,9.999500033329732e-05,9.056139690898883,1.4883995840570443,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,13.174031301609366
40.0,1940,existing,1.0,100.0,4.0,86.0,5.0,0.0,9.210440366976517,10.476752620919227,1.6094379124341003,11.560295573719015,10.544393621250382,10.544393621250382,9.338645632129106,8.853808274977197,10.256992477269039,1.5151272329628591,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,12.981366933345432
1.0,2020,existing,1.0,100.0,8.0,100.0,5.0,0.0,8.517393171418904,9.456731590010083,1.0986122886681098,11.932300052847731,9.472166029882736,9.472166029882736,9.338645632129106,9.456731590010083,9.999500033329732e-05,1.269760544863939,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,13.554527798778762
24.0,2020,existing,1.0,100.0,4.0,75.0,0.0,5.0,8.922791623969637,10.14037620564201,1.3862943611198906,12.12294100534633,9.741027444837728,10.14037620564201,9.338645632129106,9.70649895869877,9.09638749190015,1.4770487243883548,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,14.505918540344002
2.0,1900,existing,1.0,100.0,8.0,100.67,3.0,2.0,8.101980731853192,10.310384967735917,2.302585092994046,13.112315061750808,10.59905679752845,10.59905679752845,9.21074029199751,10.310384967735917,9.999500033329732e-05,2.312535423847214,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,14.07873030255812
243.0,2020,existing,1.0,75.0,4.0,100.0,0.0,5.0,9.94467747936099,11.762827785585129,2.0794415416798357,13.38856795074486,11.951354574279836,11.951354574279836,9.338645632129106,10.46538644648612,10.770714082695992,1.9685099809725544,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,15.869882735154153
41.0,1900,existing,1.0,95.0,2.0,80.0,5.0,0.0,9.301551252029567,10.198430699466112,1.6094379124341003,12.062496689041264,10.198430699466112,10.198430699466112,9.338645632129106,4.61512051684126,10.194700882751727,1.2383742310432684,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,14.795775964544474
1.0,1940,existing,1.0,90.0,6.0,260.0,5.0,0.0,10.792961918250924,10.690967162330788,0.6931471805599453,12.990661167946621,10.690967162330788,10.690967162330788,9.344346651823917,10.690967162330788,9.999500033329732e-05,0.6418538861723947,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,14.121972749835068
2.0,1960,existing,1.0,100.0,6.0,302.0,0.0,5.0,11.42835837101271,10.878103794705911,0.6931471805599453,14.031146799816934,10.878103794705911,10.878103794705911,9.344346651823917,10.878103794705911,9.999500033329732e-05,0.4574248470388755,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.361977296330416
105.0,1980,existing,1.0,100.0,3.0,161.0,5.0,0.0,11.021101494211369,11.506333787520834,1.9459101490553132,13.30967413408274,11.506333787520834,11.506333787520834,9.34425918954197,9.999500033329732e-05,11.506333787520834,0.9631743177730056,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.894174072059126
145.0,1960,existing,1.0,100.0,4.0,151.81,0.0,5.0,10.498360163827734,12.240106855073078,2.0794415416798357,14.946784274116272,12.102937429832547,12.263874463452428,9.339085327866744,11.472009716055167,11.616690708858409,1.9035989509835904,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,16.006604995439172
120.0,1960,existing,1.0,100.0,3.0,163.0,3.0,0.0,10.184937747111391,11.606388485279933,1.9459101490553132,12.562876081213489,11.683351550351116,11.683351550351116,9.339085327866744,9.999500033329732e-05,11.606388485279933,1.6370530794670737,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,15.798514117860147
77.0,1980,existing,1.0,100.0,3.0,80.0,0.0,5.0,9.92059046043579,11.014011942895687,1.9459101490553132,12.382141360658363,11.184435286790631,11.184435286790631,9.339085327866744,9.999500033329732e-05,11.014011942895687,1.3812818192963463,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,15.682621424781656
155.0,1980,existing,1.0,100.0,3.0,161.0,5.0,0.0,10.145727599541326,12.16858363211902,2.70805020110221,13.154154637313152,12.168661494132,12.168661494132,9.339085327866744,9.999500033329732e-05,12.16858363211902,2.1471001901536506,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,16.58336979504986
150.0,1980,existing,1.0,100.0,4.0,108.0,5.0,0.0,10.450191772337018,11.753051985804756,1.9459101490553132,13.42246945133505,11.702545324245294,11.753051985804756,9.339085327866744,9.045111892608405,11.684059676123606,1.5432981099295553,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,16.3008072066928
75.0,1980,existing,1.0,100.0,3.0,120.0,5.0,2.0,9.497472293122483,10.863431467331687,1.9459101490553132,12.100717685412471,10.931087073957817,10.931087073957817,9.339085327866744,9.999500033329732e-05,10.863431467331687,1.5933085305042167,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.122498879587319
0.0,1980,existing,1.0,100.0,8.0,151.0,5.0,0.0,10.08125709796202,10.454523783963511,1.0986122886681098,11.768737541428582,10.454523783963511,10.454523783963511,9.344346651823917,10.454523783963511,9.999500033329732e-05,0.8960880245566357,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,13.813274058863586
1.0,1940,existing,1.0,100.0,6.0,171.0,5.0,0.0,10.364986368165066,10.239995502805316,0.6931471805599453,12.785073606693171,10.239995502805316,10.239995502805316,9.344346651823917,10.239995502805316,9.999500033329732e-05,0.6312717768418578,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,12.42071819085672
1.0,1960,existing,1.0,70.0,6.0,105.0,5.0,0.0,11.519066569726991,11.571090594124447,2.3978952727983707,14.632622074961455,11.571203807011969,11.571203807011969,9.344346651823917,11.571090594124447,9.999500033329732e-05,0.7178397931503168,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.255482927778946
1.0,2020,existing,1.0,100.0,6.0,175.0,5.0,0.0,10.757924157061597,11.462694763725304,1.9459101490553132,13.871419135528601,11.462694763725304,11.462694763725304,9.343471684579365,11.462694763725304,9.999500033329732e-05,1.1052568313867783,9.999500033329732e-05,1.0986122886681098,1.7578579175523736,13.602402729896802
6.0,2020,existing,1.0,100.0,4.0,133.0,0.0,5.0,10.711858942190789,13.000871221458151,3.1780538303479458,14.924024331408113,13.221587705109304,13.221587705109304,9.344346651823917,11.941455846009388,12.575219490964226,2.386006701133118,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.83761066453327
142.0,2020,existing,1.0,90.0,4.0,60.0,0.0,5.0,8.967759126769497,9.750860711077213,1.9459101490553132,12.722637766823372,10.095718185206863,10.190356794730883,9.34425918954197,7.428927194802272,9.647691668946669,1.1600209167967532,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,14.226961713885222
66.0,1960,existing,1.0,100.0,3.0,90.0,3.0,0.0,9.358846580275406,10.911646182719558,1.9459101490553132,12.193752057836342,10.982084191220336,10.982084191220336,9.34425918954197,9.999500033329732e-05,10.911646182719558,1.7457155307266483,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,14.922726693825402
5.0,1940,existing,1.0,100.0,4.0,53.0,5.0,0.0,9.254931255304058,10.32649783986004,1.0986122886681098,13.621320042928177,10.32649783986004,10.32649783986004,9.34425918954197,10.32649783986004,9.999500033329732e-05,1.366091653802371,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.209589556315196
191.0,1980,existing,1.0,95.0,3.0,81.5,3.0,0.0,10.203629181337648,11.76727306630506,2.302585092994046,14.010255457801716,11.76727306630506,11.76727306630506,9.34425918954197,9.999500033329732e-05,11.76727306630506,1.7544036826842861,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,16.117188619729838
92.0,1960,existing,1.0,95.0,3.0,68.5,5.0,0.0,9.598388006047278,11.182015728917522,2.302585092994046,13.182519183461475,11.182015728917522,11.182015728917522,9.34425918954197,9.999500033329732e-05,11.182015728917522,1.7698546338400052,1.791759469228055,1.6094379124341003,1.791759469228055,15.53944797003471
1.0,2020,existing,1.0,100.0,8.0,88.0,3.0,0.0,9.437555622660446,10.075800860133013,1.0986122886681098,11.85864764578841,9.95934790203275,9.95934790203275,9.343909263897597,10.075800860133013,9.999500033329732e-05,1.0612565021243408,0.4054651081081644,9.999500033329732e-05,0.6931471805599453,14.546376699612129
122.0,1980,existing,1.0,95.0,3.0,64.0,5.0,2.0,10.12667110305036,11.504701742670255,1.9459101490553132,12.410037454891263,11.504701742670255,11.504701742670255,9.339085327866744,8.699681400989514,11.442299117229922,1.6034198401085376,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,14.635304045752003
32.0,1960,existing,1.0,100.0,2.0,85.0,3.0,2.0,9.433563920090563,10.191332111786215,1.3862943611198906,11.502885230075814,10.191332111786215,10.191332111786215,9.339085327866744,9.999500033329732e-05,10.191332111786215,1.1410330045520618,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,14.957032708040874
60.0,1940,existing,1.0,100.0,3.0,100.0,3.0,2.0,9.61587214452889,11.238488619268468,1.9459101490553132,11.6776005682537,11.238488619268468,11.238488619268468,9.339085327866744,9.999500033329732e-05,11.238488619268468,1.803358605071407,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,15.62382429604498
59.0,1960,existing,1.0,100.0,3.0,84.0,5.0,2.0,9.61587214452889,10.985309671896763,1.9459101490553132,11.744045122410057,10.985309671896763,10.985309671896763,9.339085327866744,9.999500033329732e-05,10.985309671896763,1.5953389880545987,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,16.14072413469973
80.0,1980,existing,1.0,100.0,3.0,85.0,3.0,2.0,9.61587214452889,11.033226992231649,1.9459101490553132,11.938199736300925,11.033226992231649,11.033226992231649,9.339085327866744,9.999500033329732e-05,11.033226992231649,1.6351056591826783,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,15.80026919431201
109.0,1980,existing,1.0,95.0,3.0,95.0,5.0,2.0,10.12667110305036,11.485215053401639,1.9459101490553132,12.182297237179363,11.485215053401639,11.485215053401639,9.339085327866744,9.999500033329732e-05,11.485215053401639,1.5871923034867808,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.81788795269276
66.0,1960,existing,1.0,100.0,3.0,90.0,3.0,2.0,9.61587214452889,11.151309764140326,1.9459101490553132,11.836102568834232,11.151309764140326,11.151309764140326,9.339085327866744,9.999500033329732e-05,11.151309764140326,1.7298840655099674,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,15.473349530305132
96.0,1960,existing,1.0,100.0,3.0,80.0,3.0,2.0,9.90353755128617,11.399689575357572,1.9459101490553132,11.832839946854502,11.399689575357572,11.399689575357572,9.339085327866744,9.999500033329732e-05,11.399689575357572,1.6974487897568136,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,16.341493273993578
72.0,1940,existing,1.0,100.0,2.0,88.0,3.0,0.0,9.883029710633732,10.978165690908607,1.791759469228055,12.644492079059066,10.978165690908607,10.978165690908607,9.339085327866744,9.999500033329732e-05,10.978165690908607,1.3837912309017721,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,14.944732294163824
68.0,1940,existing,1.0,95.0,3.0,92.0,5.0,0.0,10.308985993422082,11.163566550645935,1.9459101490553132,13.42246945133505,11.163566550645935,11.163566550645935,9.343471684579365,9.999500033329732e-05,11.163566550645935,1.208960345836975,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.346932332843728
53.0,1960,existing,1.0,100.0,3.0,100.0,3.0,0.0,9.729193687429403,11.002116507732017,1.9459101490553132,12.84265212010087,11.002116507732017,11.002116507732017,9.343471684579365,9.999500033329732e-05,11.002116507732017,1.5195132049061133,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.175714351059268
